-1.557000000000000000e+04 -1.566100000000000000e+04 -7.900000000000000000e+01 5.148005113005638123e-02 1.346701174043118954e-03 2.190552651882171631e-03 1.080066780559718609e-03
-1.215500000000000000e+04 -1.567100000000000000e+04 -6.800000000000000000e+01 7.070369087159633636e-03 1.250209868885576725e-03 1.119907596148550510e-03 1.033749664202332497e-03
-8.764000000000000000e+03 -1.571100000000000000e+04 -6.000000000000000000e+01 7.746552582830190659e-03 1.762202591635286808e-03 1.004415913484990597e-03 5.746548413299024105e-04
-5.266000000000000000e+03 -1.572600000000000000e+04 -5.600000000000000000e+01 6.530221551656723022e-03 9.292740141972899437e-04 9.278606739826500416e-04 4.606476286426186562e-04
-1.849000000000000000e+03 -1.570800000000000000e+04 -5.500000000000000000e+01 1.404042472131550312e-03 1.025435514748096466e-03 1.166882691904902458e-03 4.877727187704294920e-04
1.597000000000000000e+03 -1.569900000000000000e+04 -5.500000000000000000e+01 4.685941385105252266e-04 6.397056276910007000e-04 8.827214478515088558e-04 5.131305078975856304e-04
5.036000000000000000e+03 -1.569800000000000000e+04 -4.200000000000000000e+01 4.391632101032882929e-04 5.117739783599972725e-04 9.417251567356288433e-04 3.122868947684764862e-04
8.488000000000000000e+03 -1.569500000000000000e+04 -4.800000000000000000e+01 2.740374766290187836e-04 1.874180161394178867e-04 5.703227361664175987e-04 1.680463319644331932e-04
1.191700000000000000e+04 -1.566500000000000000e+04 -3.600000000000000000e+01 1.117170686484314501e-04 6.104676867835223675e-04 7.738546119071543217e-04 2.240916946902871132e-04
1.536000000000000000e+04 -1.569900000000000000e+04 -4.900000000000000000e+01 4.453459696378558874e-04 1.595508219907060266e-04 8.479891112074255943e-04 5.016389768570661545e-04
-1.557800000000000000e+04 -1.234700000000000000e+04 -7.300000000000000000e+01 1.926617026329040527e-01 4.464027006179094315e-03 2.341065322980284691e-03 8.608570205979049206e-04
-1.217800000000000000e+04 -1.231400000000000000e+04 -5.700000000000000000e+01 1.062693670392036438e-01 4.825565963983535767e-03 2.860634354874491692e-03 1.166058005765080452e-03
-8.735000000000000000e+03 -1.233500000000000000e+04 -4.900000000000000000e+01 1.592787168920040131e-02 5.090156104415655136e-03 1.513408729806542397e-03 4.949190770275890827e-04
-5.365000000000000000e+03 -1.231200000000000000e+04 -3.200000000000000000e+01 1.568512618541717529e-02 3.519650083035230637e-03 1.030750223435461521e-03 3.343517309986054897e-04
-1.877000000000000000e+03 -1.230800000000000000e+04 -2.800000000000000000e+01 1.900978037156164646e-03 4.844477400183677673e-03 1.259252661839127541e-03 3.767988528124988079e-04
1.733000000000000000e+03 -1.230400000000000000e+04 -3.200000000000000000e+01 2.373256953433156013e-03 9.044621838256716728e-04 1.702676876448094845e-03 4.654702206607908010e-04
5.040000000000000000e+03 -1.230300000000000000e+04 -3.200000000000000000e+01 2.172498498111963272e-03 1.696691848337650299e-03 8.260434260591864586e-04 8.590861689299345016e-04
8.445000000000000000e+03 -1.224600000000000000e+04 -3.600000000000000000e+01 2.998244250193238258e-03 7.903111982159316540e-04 1.091718440875411034e-03 4.364616179373115301e-04
1.191400000000000000e+04 -1.230000000000000000e+04 -1.500000000000000000e+01 1.239622361026704311e-03 4.487427358981221914e-04 1.297010807320475578e-03 5.691210972145199776e-04
1.534100000000000000e+04 -1.230100000000000000e+04 -2.900000000000000000e+01 1.875486341305077076e-04 2.801106020342558622e-04 9.849556954577565193e-04 9.589866967871785164e-04
-1.562200000000000000e+04 -8.904000000000000000e+03 -6.700000000000000000e+01 2.405279129743576050e-01 1.196598447859287262e-02 2.885681344196200371e-03 1.502398867160081863e-03
-1.211800000000000000e+04 -8.851000000000000000e+03 -7.800000000000000000e+01 2.002331465482711792e-01 1.327222865074872971e-02 4.169862717390060425e-03 2.508761128410696983e-03
-8.839000000000000000e+03 -8.870000000000000000e+03 -9.400000000000000000e+01 1.781687736511230469e-01 1.071842573583126068e-02 2.917411271482706070e-03 7.653750944882631302e-04
-5.317000000000000000e+03 -8.788000000000000000e+03 -9.300000000000000000e+01 3.885131329298019409e-02 9.781242348253726959e-03 2.502213930711150169e-03 1.366587472148239613e-03
-1.795000000000000000e+03 -8.847000000000000000e+03 -1.170000000000000000e+02 9.774158708751201630e-03 6.606193725019693375e-03 1.147260656580328941e-03 4.961202503181993961e-04
1.519000000000000000e+03 -8.843000000000000000e+03 -7.900000000000000000e+01 2.711638808250427246e-04 5.133237689733505249e-03 1.954939070856198668e-04 4.577666113618761301e-04
5.074000000000000000e+03 -8.794000000000000000e+03 -8.100000000000000000e+01 3.750216448679566383e-03 1.170457107946276665e-03 6.418382399715483189e-04 2.887302543967962265e-04
8.432000000000000000e+03 -8.816000000000000000e+03 -8.600000000000000000e+01 3.527926513925194740e-03 8.614527177996933460e-04 1.592240179888904095e-03 5.801048828288912773e-04
1.192600000000000000e+04 -8.849000000000000000e+03 -1.040000000000000000e+02 1.805092208087444305e-03 4.750971565954387188e-04 4.980685189366340637e-04 5.350893479771912098e-04
1.531400000000000000e+04 -8.777000000000000000e+03 -1.070000000000000000e+02 6.291567697189748287e-04 4.449255648069083691e-04 9.364192374050617218e-04 2.568517811596393585e-04
-1.571400000000000000e+04 -5.525000000000000000e+03 -9.300000000000000000e+01 5.244687572121620178e-02 1.742439158260822296e-02 1.918388181366026402e-03 4.535160842351615429e-04
-1.217200000000000000e+04 -5.336000000000000000e+03 -9.900000000000000000e+01 1.309874504804611206e-01 2.348505705595016479e-02 8.634868077933788300e-03 2.545587718486785889e-03
-8.650000000000000000e+03 -5.277000000000000000e+03 -9.900000000000000000e+01 5.003494024276733398e-01 2.802908793091773987e-02 8.019860833883285522e-03 2.849850803613662720e-03
-5.330000000000000000e+03 -5.289000000000000000e+03 -9.300000000000000000e+01 1.760134845972061157e-01 1.978680118918418884e-02 4.122809506952762604e-03 8.836651686578989029e-04
-1.865000000000000000e+03 -5.394000000000000000e+03 -8.900000000000000000e+01 2.919212542474269867e-02 1.167676318436861038e-02 2.605842426419258118e-03 6.722391699440777302e-04
1.553000000000000000e+03 -5.339000000000000000e+03 -1.030000000000000000e+02 2.734774025157094002e-04 5.943987518548965454e-03 4.089617868885397911e-04 3.820834681391716003e-04
5.087000000000000000e+03 -5.420000000000000000e+03 -9.600000000000000000e+01 2.196890302002429962e-03 5.006075371056795120e-03 8.428273722529411316e-04 7.175413193181157112e-04
8.499000000000000000e+03 -5.422000000000000000e+03 -3.600000000000000000e+01 4.241203423589468002e-03 7.350824889726936817e-04 1.880750176496803761e-03 6.021967274136841297e-04
1.191700000000000000e+04 -5.429000000000000000e+03 -8.900000000000000000e+01 2.122932579368352890e-03 4.387350927572697401e-04 8.071472402662038803e-04 4.580930399242788553e-04
1.536400000000000000e+04 -5.424000000000000000e+03 -9.300000000000000000e+01 8.786916150711476803e-04 2.254830906167626381e-04 3.176052996423095465e-04 7.117291534086689353e-05
-1.563400000000000000e+04 -2.045000000000000000e+03 -6.800000000000000000e+01 3.571484386920928955e-01 1.551250647753477097e-02 3.470830153673887253e-03 2.475625835359096527e-03
-1.216500000000000000e+04 -2.007000000000000000e+03 -8.800000000000000000e+01 2.375317364931106567e-01 2.616364136338233948e-02 5.762012209743261337e-03 3.161442931741476059e-03
-8.639000000000000000e+03 -2.022000000000000000e+03 -8.800000000000000000e+01 2.800182104110717773e-01 3.460539132356643677e-02 7.289940956979990005e-03 2.682995749637484550e-03
-5.370000000000000000e+03 -1.995000000000000000e+03 -8.800000000000000000e+01 3.618395626544952393e-01 2.448183856904506683e-02 4.176209215074777603e-03 1.253108144737780094e-03
-1.966000000000000000e+03 -2.006000000000000000e+03 -9.500000000000000000e+01 1.061467528343200684e-01 1.299216505140066147e-02 1.202935236506164074e-03 2.702330821193754673e-04
1.539000000000000000e+03 -1.989000000000000000e+03 -1.090000000000000000e+02 2.585091069340705872e-02 7.830295711755752563e-03 6.560138426721096039e-04 3.679187502712011337e-04
5.095000000000000000e+03 -1.988000000000000000e+03 -9.400000000000000000e+01 7.300090044736862183e-03 3.341928822919726372e-03 4.775887064170092344e-04 7.003004429861903191e-04
8.505000000000000000e+03 -1.990000000000000000e+03 -2.900000000000000000e+01 6.136071751825511456e-04 1.591712469235062599e-03 3.385652380529791117e-04 8.537963731214404106e-05
1.202800000000000000e+04 -1.989000000000000000e+03 -9.800000000000000000e+01 1.868547173216938972e-03 5.554734379984438419e-04 8.298384491354227066e-04 2.537057443987578154e-04
1.544200000000000000e+04 -1.918000000000000000e+03 -1.010000000000000000e+02 5.104488809593021870e-04 3.455234109424054623e-04 3.943319316022098064e-04 2.574411337263882160e-04
-1.561100000000000000e+04 1.457000000000000000e+03 -9.000000000000000000e+01 9.037318080663681030e-02 7.039254996925592422e-03 2.454180037602782249e-03 1.230761758051812649e-03
-1.213300000000000000e+04 1.459000000000000000e+03 -9.400000000000000000e+01 4.708276316523551941e-02 1.385160163044929504e-02 1.328950631432235241e-03 1.107624382711946964e-03
